pair,file,column,arm,min_ns,bytes
49,citm_catalog,dom-stringify,esc_wide,381500,500299
50,citm_catalog,dom-stringify,esc_scalar,422500,500299
50,citm_catalog,dom-stringify,esc_wide,389800,500299
51,citm_catalog,dom-stringify,esc_scalar,381600,500299
51,citm_catalog,dom-stringify,esc_wide,377200,500299
52,citm_catalog,dom-stringify,esc_scalar,402100,500299
52,citm_catalog,dom-stringify,esc_wide,377800,500299
53,citm_catalog,dom-stringify,esc_scalar,396700,500299
53,citm_catalog,dom-stringify,esc_wide,384200,500299
54,citm_catalog,dom-stringify,esc_scalar,420200,500299
54,citm_catalog,dom-stringify,esc_wide,396600,500299
55,citm_catalog,dom-stringify,esc_scalar,390400,500299
55,citm_catalog,dom-stringify,esc_wide,339900,500299
56,citm_catalog,dom-stringify,esc_scalar,384800,500299
56,citm_catalog,dom-stringify,esc_wide,352900,500299
57,citm_catalog,dom-stringify,esc_scalar,386100,500299
57,citm_catalog,dom-stringify,esc_wide,377200,500299
58,citm_catalog,dom-stringify,esc_scalar,360300,500299
58,citm_catalog,dom-stringify,esc_wide,373600,500299
59,citm_catalog,dom-stringify,esc_scalar,384200,500299
59,citm_catalog,dom-stringify,esc_wide,373900,500299
60,citm_catalog,dom-stringify,esc_scalar,353600,500299
60,citm_catalog,dom-stringify,esc_wide,376400,500299
61,citm_catalog,dom-stringify,esc_scalar,398700,500299
61,citm_catalog,dom-stringify,esc_wide,411000,500299
62,citm_catalog,dom-stringify,esc_scalar,380100,500299
62,citm_catalog,dom-stringify,esc_wide,372100,500299
63,citm_catalog,dom-stringify,esc_scalar,356400,500299
63,citm_catalog,dom-stringify,esc_wide,370900,500299
64,citm_catalog,dom-stringify,esc_scalar,379000,500299
64,citm_catalog,dom-stringify,esc_wide,367500,500299
65,citm_catalog,dom-stringify,esc_scalar,397100,500299
65,citm_catalog,dom-stringify,esc_wide,355200,500299
66,citm_catalog,dom-stringify,esc_scalar,363900,500299
66,citm_catalog,dom-stringify,esc_wide,429800,500299
67,citm_catalog,dom-stringify,esc_scalar,350300,500299
