pair,file,column,arm,min_ns,bytes
25,canada,scan,sse2,2155300,2251051
26,canada,scan,swar8,2121000,2251051
26,canada,scan,sse2,2208100,2251051
27,canada,scan,swar8,2219800,2251051
27,canada,scan,sse2,2173400,2251051
28,canada,scan,swar8,2161400,2251051
28,canada,scan,sse2,2151900,2251051
29,canada,scan,swar8,2202000,2251051
29,canada,scan,sse2,2179600,2251051
30,canada,scan,swar8,2254700,2251051
30,canada,scan,sse2,2118300,2251051
31,canada,scan,swar8,2176400,2251051
31,canada,scan,sse2,2061100,2251051
32,canada,scan,swar8,2210200,2251051
32,canada,scan,sse2,2193000,2251051
33,canada,scan,swar8,2171500,2251051
33,canada,scan,sse2,2172000,2251051
34,canada,scan,swar8,2197400,2251051
34,canada,scan,sse2,2182300,2251051
35,canada,scan,swar8,2110000,2251051
35,canada,scan,sse2,2154100,2251051
36,canada,scan,swar8,2256800,2251051
36,canada,scan,sse2,2176800,2251051
37,canada,scan,swar8,2232800,2251051
37,canada,scan,sse2,2277900,2251051
38,canada,scan,swar8,2241200,2251051
38,canada,scan,sse2,2153600,2251051
39,canada,scan,swar8,2243000,2251051
39,canada,scan,sse2,2171600,2251051
40,canada,scan,swar8,2180100,2251051
40,canada,scan,sse2,2194200,2251051
41,canada,scan,swar8,2242500,2251051
41,canada,scan,sse2,2247500,2251051
42,canada,scan,swar8,2181300,2251051
42,canada,scan,sse2,2184800,2251051
43,canada,scan,swar8,2220600,2251051
43,canada,scan,sse2,2194200,2251051
44,canada,scan,swar8,2230300,2251051
44,canada,scan,sse2,2243500,2251051
45,canada,scan,swar8,2219800,2251051
45,canada,scan,sse2,2161200,2251051
46,canada,scan,swar8,2242700,2251051
46,canada,scan,sse2,2249000,2251051
47,canada,scan,swar8,2320400,2251051
47,canada,scan,sse2,2258400,2251051
48,canada,scan,swar8,2203100,2251051
48,canada,scan,sse2,2256200,2251051
49,canada,scan,swar8,2252800,2251051
49,canada,scan,sse2,2184400,2251051
50,canada,scan,swar8,2187100,2251051
50,canada,scan,sse2,2282900,2251051
51,canada,scan,swar8,2231500,2251051
51,canada,scan,sse2,2157000,2251051
52,canada,scan,swar8,2257300,2251051
52,canada,scan,sse2,2257900,2251051
53,canada,scan,swar8,2233600,2251051
53,canada,scan,sse2,2243000,2251051
54,canada,scan,swar8,2218900,2251051
54,canada,scan,sse2,2192600,2251051
55,canada,scan,swar8,2197600,2251051
55,canada,scan,sse2,2240400,2251051
56,canada,scan,swar8,2289500,2251051
56,canada,scan,sse2,2285700,2251051
57,canada,scan,swar8,2228500,2251051
57,canada,scan,sse2,2273300,2251051
58,canada,scan,swar8,2219100,2251051
58,canada,scan,sse2,2245500,2251051
59,canada,scan,swar8,2243400,2251051
59,canada,scan,sse2,2239700,2251051
60,canada,scan,swar8,2211800,2251051
60,canada,scan,sse2,2197200,2251051
61,canada,scan,swar8,2214300,2251051
61,canada,scan,sse2,2234600,2251051
1,citm_catalog,dom-parse,swar8,3538600,1727204
1,citm_catalog,dom-parse,sse2,3384000,1727204
2,citm_catalog,dom-parse,swar8,3978500,1727204
2,citm_catalog,dom-parse,sse2,3606700,1727204
3,citm_catalog,dom-parse,swar8,3880100,1727204
3,citm_catalog,dom-parse,sse2,3693500,1727204
4,citm_catalog,dom-parse,swar8,3903100,1727204
4,citm_catalog,dom-parse,sse2,3590400,1727204
5,citm_catalog,dom-parse,swar8,3973900,1727204
5,citm_catalog,dom-parse,sse2,3548200,1727204
6,citm_catalog,dom-parse,swar8,3782500,1727204
6,citm_catalog,dom-parse,sse2,3695100,1727204
7,citm_catalog,dom-parse,swar8,3845700,1727204
7,citm_catalog,dom-parse,sse2,3774900,1727204
8,citm_catalog,dom-parse,swar8,3830800,1727204
8,citm_catalog,dom-parse,sse2,3672200,1727204
9,citm_catalog,dom-parse,swar8,3761200,1727204
9,citm_catalog,dom-parse,sse2,3675500,1727204
10,citm_catalog,dom-parse,swar8,3779100,1727204
10,citm_catalog,dom-parse,sse2,3740800,1727204
11,citm_catalog,dom-parse,swar8,3456200,1727204
11,citm_catalog,dom-parse,sse2,3851100,1727204
12,citm_catalog,dom-parse,swar8,3864000,1727204
12,citm_catalog,dom-parse,sse2,3820200,1727204
13,citm_catalog,dom-parse,swar8,3743800,1727204
13,citm_catalog,dom-parse,sse2,3650900,1727204
14,citm_catalog,dom-parse,swar8,3748000,1727204
14,citm_catalog,dom-parse,sse2,3703000,1727204
15,citm_catalog,dom-parse,swar8,3714500,1727204
15,citm_catalog,dom-parse,sse2,3768700,1727204
16,citm_catalog,dom-parse,swar8,3747700,1727204
16,citm_catalog,dom-parse,sse2,3721500,1727204
17,citm_catalog,dom-parse,swar8,3963500,1727204
17,citm_catalog,dom-parse,sse2,3760100,1727204
18,citm_catalog,dom-parse,swar8,3721600,1727204
18,citm_catalog,dom-parse,sse2,3711700,1727204
19,citm_catalog,dom-parse,swar8,3959100,1727204
19,citm_catalog,dom-parse,sse2,3427900,1727204
20,citm_catalog,dom-parse,swar8,3365500,1727204
20,citm_catalog,dom-parse,sse2,3560800,1727204
21,citm_catalog,dom-parse,swar8,3497400,1727204
21,citm_catalog,dom-parse,sse2,3469600,1727204
22,citm_catalog,dom-parse,swar8,3590200,1727204
22,citm_catalog,dom-parse,sse2,3517700,1727204
23,citm_catalog,dom-parse,swar8,3821200,1727204
23,citm_catalog,dom-parse,sse2,3572500,1727204
24,citm_catalog,dom-parse,swar8,3492200,1727204
