pair,file,column,arm,min_ns,bytes
55,canada,dom-parse,eight_plus_four,9460500,2251060
56,canada,dom-parse,eight_only,8386000,2251060
56,canada,dom-parse,eight_plus_four,9035300,2251060
57,canada,dom-parse,eight_only,8326900,2251060
57,canada,dom-parse,eight_plus_four,8857600,2251060
58,canada,dom-parse,eight_only,8494500,2251060
58,canada,dom-parse,eight_plus_four,8723500,2251060
59,canada,dom-parse,eight_only,8923900,2251060
59,canada,dom-parse,eight_plus_four,9274400,2251060
60,canada,dom-parse,eight_only,9690600,2251060
60,canada,dom-parse,eight_plus_four,10928600,2251060
61,canada,dom-parse,eight_only,9795600,2251060
61,canada,dom-parse,eight_plus_four,10222000,2251060
1,canada,dom-stringify,eight_only,2122400,2063469
1,canada,dom-stringify,eight_plus_four,2126400,2063469
2,canada,dom-stringify,eight_only,2032300,2063469
2,canada,dom-stringify,eight_plus_four,2161000,2063469
3,canada,dom-stringify,eight_only,2114800,2063469
3,canada,dom-stringify,eight_plus_four,2177000,2063469
4,canada,dom-stringify,eight_only,2006900,2063469
4,canada,dom-stringify,eight_plus_four,2030200,2063469
5,canada,dom-stringify,eight_only,2037300,2063469
5,canada,dom-stringify,eight_plus_four,2046100,2063469
6,canada,dom-stringify,eight_only,2196500,2063469
6,canada,dom-stringify,eight_plus_four,2078100,2063469
7,canada,dom-stringify,eight_only,2126600,2063469
7,canada,dom-stringify,eight_plus_four,2151200,2063469
8,canada,dom-stringify,eight_only,2121800,2063469
8,canada,dom-stringify,eight_plus_four,2075900,2063469
9,canada,dom-stringify,eight_only,2057700,2063469
9,canada,dom-stringify,eight_plus_four,2028900,2063469
10,canada,dom-stringify,eight_only,2178300,2063469
10,canada,dom-stringify,eight_plus_four,2201500,2063469
11,canada,dom-stringify,eight_only,2333200,2063469
11,canada,dom-stringify,eight_plus_four,2131200,2063469
12,canada,dom-stringify,eight_only,2224700,2063469
12,canada,dom-stringify,eight_plus_four,2115900,2063469
13,canada,dom-stringify,eight_only,2260200,2063469
13,canada,dom-stringify,eight_plus_four,2207200,2063469
14,canada,dom-stringify,eight_only,2242500,2063469
14,canada,dom-stringify,eight_plus_four,2107800,2063469
15,canada,dom-stringify,eight_only,4028500,2063469
15,canada,dom-stringify,eight_plus_four,2248000,2063469
16,canada,dom-stringify,eight_only,2148600,2063469
16,canada,dom-stringify,eight_plus_four,2266300,2063469
17,canada,dom-stringify,eight_only,2228800,2063469
17,canada,dom-stringify,eight_plus_four,2205100,2063469
18,canada,dom-stringify,eight_only,2090800,2063469
18,canada,dom-stringify,eight_plus_four,2134500,2063469
19,canada,dom-stringify,eight_only,2127000,2063469
19,canada,dom-stringify,eight_plus_four,2209400,2063469
20,canada,dom-stringify,eight_only,2292300,2063469
20,canada,dom-stringify,eight_plus_four,2222200,2063469
21,canada,dom-stringify,eight_only,2201300,2063469
21,canada,dom-stringify,eight_plus_four,2254500,2063469
22,canada,dom-stringify,eight_only,2178600,2063469
22,canada,dom-stringify,eight_plus_four,2331700,2063469
23,canada,dom-stringify,eight_only,2249300,2063469
23,canada,dom-stringify,eight_plus_four,2297100,2063469
24,canada,dom-stringify,eight_only,2225300,2063469
24,canada,dom-stringify,eight_plus_four,2148000,2063469
25,canada,dom-stringify,eight_only,2294300,2063469
25,canada,dom-stringify,eight_plus_four,2042700,2063469
26,canada,dom-stringify,eight_only,2304300,2063469
26,canada,dom-stringify,eight_plus_four,2175100,2063469
27,canada,dom-stringify,eight_only,2119700,2063469
27,canada,dom-stringify,eight_plus_four,2171600,2063469
28,canada,dom-stringify,eight_only,2153700,2063469
28,canada,dom-stringify,eight_plus_four,2111200,2063469
29,canada,dom-stringify,eight_only,2229800,2063469
29,canada,dom-stringify,eight_plus_four,2172900,2063469
30,canada,dom-stringify,eight_only,2180900,2063469
30,canada,dom-stringify,eight_plus_four,2183500,2063469
31,canada,dom-stringify,eight_only,2104200,2063469
31,canada,dom-stringify,eight_plus_four,2276400,2063469
32,canada,dom-stringify,eight_only,2111600,2063469
32,canada,dom-stringify,eight_plus_four,2173100,2063469
33,canada,dom-stringify,eight_only,2222800,2063469
33,canada,dom-stringify,eight_plus_four,2103500,2063469
34,canada,dom-stringify,eight_only,2239800,2063469
34,canada,dom-stringify,eight_plus_four,2138100,2063469
35,canada,dom-stringify,eight_only,2170500,2063469
35,canada,dom-stringify,eight_plus_four,2166800,2063469
36,canada,dom-stringify,eight_only,2168300,2063469
36,canada,dom-stringify,eight_plus_four,2147400,2063469
37,canada,dom-stringify,eight_only,2073000,2063469
37,canada,dom-stringify,eight_plus_four,2078400,2063469
38,canada,dom-stringify,eight_only,2099900,2063469
38,canada,dom-stringify,eight_plus_four,2052900,2063469
39,canada,dom-stringify,eight_only,2120500,2063469
39,canada,dom-stringify,eight_plus_four,2316200,2063469
40,canada,dom-stringify,eight_only,2243000,2063469
40,canada,dom-stringify,eight_plus_four,2148900,2063469
41,canada,dom-stringify,eight_only,2226700,2063469
41,canada,dom-stringify,eight_plus_four,2131000,2063469
42,canada,dom-stringify,eight_only,2172500,2063469
42,canada,dom-stringify,eight_plus_four,2007400,2063469
43,canada,dom-stringify,eight_only,2206900,2063469
43,canada,dom-stringify,eight_plus_four,2171300,2063469
44,canada,dom-stringify,eight_only,2143700,2063469
44,canada,dom-stringify,eight_plus_four,2096500,2063469
45,canada,dom-stringify,eight_only,2163500,2063469
45,canada,dom-stringify,eight_plus_four,2093500,2063469
46,canada,dom-stringify,eight_only,2083100,2063469
46,canada,dom-stringify,eight_plus_four,2103200,2063469
47,canada,dom-stringify,eight_only,2137100,2063469
47,canada,dom-stringify,eight_plus_four,2075000,2063469
48,canada,dom-stringify,eight_only,2107200,2063469
48,canada,dom-stringify,eight_plus_four,2025900,2063469
49,canada,dom-stringify,eight_only,2059100,2063469
49,canada,dom-stringify,eight_plus_four,2009200,2063469
50,canada,dom-stringify,eight_only,2098800,2063469
50,canada,dom-stringify,eight_plus_four,2095200,2063469
51,canada,dom-stringify,eight_only,2073800,2063469
51,canada,dom-stringify,eight_plus_four,2102900,2063469
52,canada,dom-stringify,eight_only,2189800,2063469
52,canada,dom-stringify,eight_plus_four,2090900,2063469
53,canada,dom-stringify,eight_only,2202800,2063469
53,canada,dom-stringify,eight_plus_four,2141000,2063469
54,canada,dom-stringify,eight_only,2076000,2063469
54,canada,dom-stringify,eight_plus_four,2127300,2063469
55,canada,dom-stringify,eight_only,2098100,2063469
55,canada,dom-stringify,eight_plus_four,2151900,2063469
56,canada,dom-stringify,eight_only,2173900,2063469
56,canada,dom-stringify,eight_plus_four,2142100,2063469
57,canada,dom-stringify,eight_only,2112400,2063469
57,canada,dom-stringify,eight_plus_four,2175900,2063469
58,canada,dom-stringify,eight_only,2198500,2063469
58,canada,dom-stringify,eight_plus_four,2158000,2063469
59,canada,dom-stringify,eight_only,2347300,2063469
59,canada,dom-stringify,eight_plus_four,3254100,2063469
60,canada,dom-stringify,eight_only,2463500,2063469
60,canada,dom-stringify,eight_plus_four,2365300,2063469
61,canada,dom-stringify,eight_only,2424100,2063469
61,canada,dom-stringify,eight_plus_four,2356600,2063469
1,canada,struct-parse,eight_only,3861600,2251060
1,canada,struct-parse,eight_plus_four,3801200,2251060
2,canada,struct-parse,eight_only,3808500,2251060
2,canada,struct-parse,eight_plus_four,3827000,2251060
3,canada,struct-parse,eight_only,3741000,2251060
3,canada,struct-parse,eight_plus_four,3707300,2251060
4,canada,struct-parse,eight_only,3716000,2251060
4,canada,struct-parse,eight_plus_four,3779800,2251060
5,canada,struct-parse,eight_only,3722900,2251060
5,canada,struct-parse,eight_plus_four,3741900,2251060
6,canada,struct-parse,eight_only,3723600,2251060
6,canada,struct-parse,eight_plus_four,3726900,2251060
7,canada,struct-parse,eight_only,3897200,2251060
7,canada,struct-parse,eight_plus_four,3862600,2251060
8,canada,struct-parse,eight_only,3868800,2251060
8,canada,struct-parse,eight_plus_four,3762400,2251060
9,canada,struct-parse,eight_only,3743100,2251060
9,canada,struct-parse,eight_plus_four,3758400,2251060
10,canada,struct-parse,eight_only,3843300,2251060
10,canada,struct-parse,eight_plus_four,3939600,2251060
11,canada,struct-parse,eight_only,3945300,2251060
11,canada,struct-parse,eight_plus_four,3848200,2251060
12,canada,struct-parse,eight_only,3897800,2251060
12,canada,struct-parse,eight_plus_four,3777400,2251060
13,canada,struct-parse,eight_only,3814700,2251060
13,canada,struct-parse,eight_plus_four,3937500,2251060
14,canada,struct-parse,eight_only,3975400,2251060
14,canada,struct-parse,eight_plus_four,3720700,2251060
15,canada,struct-parse,eight_only,4043100,2251060
15,canada,struct-parse,eight_plus_four,4096400,2251060
16,canada,struct-parse,eight_only,3959700,2251060
16,canada,struct-parse,eight_plus_four,4003300,2251060
17,canada,struct-parse,eight_only,4278300,2251060
17,canada,struct-parse,eight_plus_four,4041900,2251060
18,canada,struct-parse,eight_only,3701800,2251060
18,canada,struct-parse,eight_plus_four,3834500,2251060
19,canada,struct-parse,eight_only,3799900,2251060
19,canada,struct-parse,eight_plus_four,4113700,2251060
20,canada,struct-parse,eight_only,3878200,2251060
20,canada,struct-parse,eight_plus_four,3932600,2251060
21,canada,struct-parse,eight_only,4021900,2251060
21,canada,struct-parse,eight_plus_four,4058500,2251060
22,canada,struct-parse,eight_only,4040000,2251060
22,canada,struct-parse,eight_plus_four,3912300,2251060
23,canada,struct-parse,eight_only,3853300,2251060
23,canada,struct-parse,eight_plus_four,3727900,2251060
24,canada,struct-parse,eight_only,3874600,2251060
24,canada,struct-parse,eight_plus_four,3693300,2251060
25,canada,struct-parse,eight_only,4129000,2251060
25,canada,struct-parse,eight_plus_four,3943300,2251060
26,canada,struct-parse,eight_only,3974000,2251060
26,canada,struct-parse,eight_plus_four,3997900,2251060
27,canada,struct-parse,eight_only,4033900,2251060
27,canada,struct-parse,eight_plus_four,3650100,2251060
28,canada,struct-parse,eight_only,3953400,2251060
28,canada,struct-parse,eight_plus_four,3861300,2251060
29,canada,struct-parse,eight_only,3824800,2251060
29,canada,struct-parse,eight_plus_four,3813400,2251060
30,canada,struct-parse,eight_only,3929100,2251060
30,canada,struct-parse,eight_plus_four,3926200,2251060
31,canada,struct-parse,eight_only,3887700,2251060
31,canada,struct-parse,eight_plus_four,3752100,2251060
32,canada,struct-parse,eight_only,3856800,2251060
32,canada,struct-parse,eight_plus_four,3860700,2251060
33,canada,struct-parse,eight_only,3886300,2251060
33,canada,struct-parse,eight_plus_four,3908900,2251060
34,canada,struct-parse,eight_only,3805100,2251060
34,canada,struct-parse,eight_plus_four,3987200,2251060
35,canada,struct-parse,eight_only,3816600,2251060
35,canada,struct-parse,eight_plus_four,3925900,2251060
36,canada,struct-parse,eight_only,3825800,2251060
36,canada,struct-parse,eight_plus_four,3933700,2251060
37,canada,struct-parse,eight_only,3780500,2251060
37,canada,struct-parse,eight_plus_four,3946100,2251060
38,canada,struct-parse,eight_only,3764300,2251060
38,canada,struct-parse,eight_plus_four,3805800,2251060
39,canada,struct-parse,eight_only,3696400,2251060
39,canada,struct-parse,eight_plus_four,3888700,2251060
40,canada,struct-parse,eight_only,3802200,2251060
40,canada,struct-parse,eight_plus_four,3735400,2251060
41,canada,struct-parse,eight_only,3786200,2251060
41,canada,struct-parse,eight_plus_four,3822200,2251060
42,canada,struct-parse,eight_only,3701100,2251060
42,canada,struct-parse,eight_plus_four,3723400,2251060
43,canada,struct-parse,eight_only,3823900,2251060
43,canada,struct-parse,eight_plus_four,4045200,2251060
44,canada,struct-parse,eight_only,3782000,2251060
44,canada,struct-parse,eight_plus_four,3599600,2251060
45,canada,struct-parse,eight_only,3793900,2251060
45,canada,struct-parse,eight_plus_four,3835900,2251060
46,canada,struct-parse,eight_only,3773600,2251060
46,canada,struct-parse,eight_plus_four,3739900,2251060
47,canada,struct-parse,eight_only,3691700,2251060
47,canada,struct-parse,eight_plus_four,3792300,2251060
48,canada,struct-parse,eight_only,3797700,2251060
48,canada,struct-parse,eight_plus_four,3771400,2251060
49,canada,struct-parse,eight_only,3678700,2251060
49,canada,struct-parse,eight_plus_four,3765900,2251060
50,canada,struct-parse,eight_only,3698600,2251060
50,canada,struct-parse,eight_plus_four,3750800,2251060
51,canada,struct-parse,eight_only,3688100,2251060
51,canada,struct-parse,eight_plus_four,3768200,2251060
52,canada,struct-parse,eight_only,3875700,2251060
52,canada,struct-parse,eight_plus_four,3725500,2251060
53,canada,struct-parse,eight_only,3844800,2251060
53,canada,struct-parse,eight_plus_four,3850800,2251060
54,canada,struct-parse,eight_only,3762800,2251060
54,canada,struct-parse,eight_plus_four,3667200,2251060
55,canada,struct-parse,eight_only,4290900,2251060
55,canada,struct-parse,eight_plus_four,3907500,2251060
56,canada,struct-parse,eight_only,3957600,2251060
56,canada,struct-parse,eight_plus_four,3897200,2251060
57,canada,struct-parse,eight_only,3753000,2251060
57,canada,struct-parse,eight_plus_four,3671600,2251060
58,canada,struct-parse,eight_only,3861300,2251060
58,canada,struct-parse,eight_plus_four,3895900,2251060
59,canada,struct-parse,eight_only,3842400,2251060
59,canada,struct-parse,eight_plus_four,6728300,2251060
60,canada,struct-parse,eight_only,4081900,2251060
60,canada,struct-parse,eight_plus_four,4253700,2251060
61,canada,struct-parse,eight_only,4102200,2251060
61,canada,struct-parse,eight_plus_four,4186600,2251060
1,canada,struct-stringify,eight_only,1739100,1203993
1,canada,struct-stringify,eight_plus_four,1705400,1203993
2,canada,struct-stringify,eight_only,1770400,1203993
2,canada,struct-stringify,eight_plus_four,1735800,1203993
3,canada,struct-stringify,eight_only,1743500,1203993
3,canada,struct-stringify,eight_plus_four,1706600,1203993
4,canada,struct-stringify,eight_only,1741700,1203993
4,canada,struct-stringify,eight_plus_four,1721500,1203993
5,canada,struct-stringify,eight_only,1710200,1203993
5,canada,struct-stringify,eight_plus_four,1737700,1203993
6,canada,struct-stringify,eight_only,1750200,1203993
6,canada,struct-stringify,eight_plus_four,1739100,1203993
7,canada,struct-stringify,eight_only,1734600,1203993
7,canada,struct-stringify,eight_plus_four,1783400,1203993
8,canada,struct-stringify,eight_only,1727800,1203993
8,canada,struct-stringify,eight_plus_four,1708900,1203993
9,canada,struct-stringify,eight_only,1699800,1203993
9,canada,struct-stringify,eight_plus_four,1736200,1203993
10,canada,struct-stringify,eight_only,1737000,1203993
10,canada,struct-stringify,eight_plus_four,1824800,1203993
11,canada,struct-stringify,eight_only,1785100,1203993
11,canada,struct-stringify,eight_plus_four,1742100,1203993
12,canada,struct-stringify,eight_only,1784000,1203993
12,canada,struct-stringify,eight_plus_four,1709600,1203993
13,canada,struct-stringify,eight_only,1845100,1203993
13,canada,struct-stringify,eight_plus_four,1812900,1203993
14,canada,struct-stringify,eight_only,1876600,1203993
14,canada,struct-stringify,eight_plus_four,1741700,1203993
15,canada,struct-stringify,eight_only,1868800,1203993
15,canada,struct-stringify,eight_plus_four,1830000,1203993
16,canada,struct-stringify,eight_only,1821200,1203993
16,canada,struct-stringify,eight_plus_four,1823900,1203993
17,canada,struct-stringify,eight_only,1880300,1203993
17,canada,struct-stringify,eight_plus_four,1777700,1203993
18,canada,struct-stringify,eight_only,1742400,1203993
18,canada,struct-stringify,eight_plus_four,1742500,1203993
19,canada,struct-stringify,eight_only,1739700,1203993
19,canada,struct-stringify,eight_plus_four,1783500,1203993
20,canada,struct-stringify,eight_only,1825000,1203993
20,canada,struct-stringify,eight_plus_four,1800100,1203993
21,canada,struct-stringify,eight_only,1757100,1203993
21,canada,struct-stringify,eight_plus_four,1818900,1203993
22,canada,struct-stringify,eight_only,1834000,1203993
22,canada,struct-stringify,eight_plus_four,1826100,1203993
23,canada,struct-stringify,eight_only,1823900,1203993
23,canada,struct-stringify,eight_plus_four,1784000,1203993
24,canada,struct-stringify,eight_only,1754200,1203993
24,canada,struct-stringify,eight_plus_four,1750500,1203993
25,canada,struct-stringify,eight_only,1794100,1203993
25,canada,struct-stringify,eight_plus_four,1778200,1203993
26,canada,struct-stringify,eight_only,1788100,1203993
26,canada,struct-stringify,eight_plus_four,1798400,1203993
27,canada,struct-stringify,eight_only,1739900,1203993
27,canada,struct-stringify,eight_plus_four,1778200,1203993
28,canada,struct-stringify,eight_only,1782100,1203993
28,canada,struct-stringify,eight_plus_four,1815300,1203993
29,canada,struct-stringify,eight_only,1717400,1203993
29,canada,struct-stringify,eight_plus_four,1737900,1203993
30,canada,struct-stringify,eight_only,1718600,1203993
30,canada,struct-stringify,eight_plus_four,1825900,1203993
31,canada,struct-stringify,eight_only,1711800,1203993
31,canada,struct-stringify,eight_plus_four,1783700,1203993
32,canada,struct-stringify,eight_only,1780000,1203993
32,canada,struct-stringify,eight_plus_four,1781800,1203993
33,canada,struct-stringify,eight_only,1732000,1203993
33,canada,struct-stringify,eight_plus_four,1770500,1203993
34,canada,struct-stringify,eight_only,1742200,1203993
34,canada,struct-stringify,eight_plus_four,1735600,1203993
35,canada,struct-stringify,eight_only,1718400,1203993
35,canada,struct-stringify,eight_plus_four,1782400,1203993
36,canada,struct-stringify,eight_only,1738700,1203993
36,canada,struct-stringify,eight_plus_four,1744700,1203993
37,canada,struct-stringify,eight_only,1771800,1203993
37,canada,struct-stringify,eight_plus_four,1739100,1203993
38,canada,struct-stringify,eight_only,1782600,1203993
